Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	C_1_1 Spectral Count	C_1_2 Spectral Count	C_1_3 Spectral Count	C_1_4 Spectral Count	C_1_5 Spectral Count	C_1_6 Spectral Count	C_1_7 Spectral Count	C_1_8 Spectral Count	C_2_1 Spectral Count	C_2_2 Spectral Count	C_2_3 Spectral Count	C_2_4 Spectral Count	C_2_5 Spectral Count	C_2_6 Spectral Count	C_2_7 Spectral Count	C_2_8 Spectral Count	T_1_1 Spectral Count	T_1_2 Spectral Count	T_1_3 Spectral Count	T_1_4 Spectral Count	T_1_5 Spectral Count	T_1_6 Spectral Count	T_1_7 Spectral Count	T_1_8 Spectral Count	T_2_1 Spectral Count	T_2_2 Spectral Count	T_2_3 Spectral Count	T_2_4 Spectral Count	T_2_5 Spectral Count	T_2_6 Spectral Count	T_2_7 Spectral Count	T_2_8 Spectral Count	T_3_1 Spectral Count	T_3_2 Spectral Count	T_3_3 Spectral Count	T_3_4 Spectral Count	T_3_5 Spectral Count	T_3_6 Spectral Count	T_3_7 Spectral Count	T_3_8 Spectral Count	C_1_1 Unique Spectral Count	C_1_2 Unique Spectral Count	C_1_3 Unique Spectral Count	C_1_4 Unique Spectral Count	C_1_5 Unique Spectral Count	C_1_6 Unique Spectral Count	C_1_7 Unique Spectral Count	C_1_8 Unique Spectral Count	C_2_1 Unique Spectral Count	C_2_2 Unique Spectral Count	C_2_3 Unique Spectral Count	C_2_4 Unique Spectral Count	C_2_5 Unique Spectral Count	C_2_6 Unique Spectral Count	C_2_7 Unique Spectral Count	C_2_8 Unique Spectral Count	T_1_1 Unique Spectral Count	T_1_2 Unique Spectral Count	T_1_3 Unique Spectral Count	T_1_4 Unique Spectral Count	T_1_5 Unique Spectral Count	T_1_6 Unique Spectral Count	T_1_7 Unique Spectral Count	T_1_8 Unique Spectral Count	T_2_1 Unique Spectral Count	T_2_2 Unique Spectral Count	T_2_3 Unique Spectral Count	T_2_4 Unique Spectral Count	T_2_5 Unique Spectral Count	T_2_6 Unique Spectral Count	T_2_7 Unique Spectral Count	T_2_8 Unique Spectral Count	T_3_1 Unique Spectral Count	T_3_2 Unique Spectral Count	T_3_3 Unique Spectral Count	T_3_4 Unique Spectral Count	T_3_5 Unique Spectral Count	T_3_6 Unique Spectral Count	T_3_7 Unique Spectral Count	T_3_8 Unique Spectral Count	C_1_1 Total Spectral Count	C_1_2 Total Spectral Count	C_1_3 Total Spectral Count	C_1_4 Total Spectral Count	C_1_5 Total Spectral Count	C_1_6 Total Spectral Count	C_1_7 Total Spectral Count	C_1_8 Total Spectral Count	C_2_1 Total Spectral Count	C_2_2 Total Spectral Count	C_2_3 Total Spectral Count	C_2_4 Total Spectral Count	C_2_5 Total Spectral Count	C_2_6 Total Spectral Count	C_2_7 Total Spectral Count	C_2_8 Total Spectral Count	T_1_1 Total Spectral Count	T_1_2 Total Spectral Count	T_1_3 Total Spectral Count	T_1_4 Total Spectral Count	T_1_5 Total Spectral Count	T_1_6 Total Spectral Count	T_1_7 Total Spectral Count	T_1_8 Total Spectral Count	T_2_1 Total Spectral Count	T_2_2 Total Spectral Count	T_2_3 Total Spectral Count	T_2_4 Total Spectral Count	T_2_5 Total Spectral Count	T_2_6 Total Spectral Count	T_2_7 Total Spectral Count	T_2_8 Total Spectral Count	T_3_1 Total Spectral Count	T_3_2 Total Spectral Count	T_3_3 Total Spectral Count	T_3_4 Total Spectral Count	T_3_5 Total Spectral Count	T_3_6 Total Spectral Count	T_3_7 Total Spectral Count	T_3_8 Total Spectral Count	C_1_1 Intensity	C_1_2 Intensity	C_1_3 Intensity	C_1_4 Intensity	C_1_5 Intensity	C_1_6 Intensity	C_1_7 Intensity	C_1_8 Intensity	C_2_1 Intensity	C_2_2 Intensity	C_2_3 Intensity	C_2_4 Intensity	C_2_5 Intensity	C_2_6 Intensity	C_2_7 Intensity	C_2_8 Intensity	T_1_1 Intensity	T_1_2 Intensity	T_1_3 Intensity	T_1_4 Intensity	T_1_5 Intensity	T_1_6 Intensity	T_1_7 Intensity	T_1_8 Intensity	T_2_1 Intensity	T_2_2 Intensity	T_2_3 Intensity	T_2_4 Intensity	T_2_5 Intensity	T_2_6 Intensity	T_2_7 Intensity	T_2_8 Intensity	T_3_1 Intensity	T_3_2 Intensity	T_3_3 Intensity	T_3_4 Intensity	T_3_5 Intensity	T_3_6 Intensity	T_3_7 Intensity	T_3_8 Intensity	C_1_1 MaxLFQ Intensity	C_1_2 MaxLFQ Intensity	C_1_3 MaxLFQ Intensity	C_1_4 MaxLFQ Intensity	C_1_5 MaxLFQ Intensity	C_1_6 MaxLFQ Intensity	C_1_7 MaxLFQ Intensity	C_1_8 MaxLFQ Intensity	C_2_1 MaxLFQ Intensity	C_2_2 MaxLFQ Intensity	C_2_3 MaxLFQ Intensity	C_2_4 MaxLFQ Intensity	C_2_5 MaxLFQ Intensity	C_2_6 MaxLFQ Intensity	C_2_7 MaxLFQ Intensity	C_2_8 MaxLFQ Intensity	T_1_1 MaxLFQ Intensity	T_1_2 MaxLFQ Intensity	T_1_3 MaxLFQ Intensity	T_1_4 MaxLFQ Intensity	T_1_5 MaxLFQ Intensity	T_1_6 MaxLFQ Intensity	T_1_7 MaxLFQ Intensity	T_1_8 MaxLFQ Intensity	T_2_1 MaxLFQ Intensity	T_2_2 MaxLFQ Intensity	T_2_3 MaxLFQ Intensity	T_2_4 MaxLFQ Intensity	T_2_5 MaxLFQ Intensity	T_2_6 MaxLFQ Intensity	T_2_7 MaxLFQ Intensity	T_2_8 MaxLFQ Intensity	T_3_1 MaxLFQ Intensity	T_3_2 MaxLFQ Intensity	T_3_3 MaxLFQ Intensity	T_3_4 MaxLFQ Intensity	T_3_5 MaxLFQ Intensity	T_3_6 MaxLFQ Intensity	T_3_7 MaxLFQ Intensity	T_3_8 MaxLFQ Intensity	Indistinguishable Proteins
sp|P0AC62|GLRX3_ECOLI	P0AC62	GLRX3_ECOLI	grxC	83	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Glutaredoxin 3	1.0	0.999	8	365	365	365	17	15	15	15	11	0	0	0	11	15	12	20	5	0	0	0	15	6	11	19	11	0	0	0	13	14	20	17	6	0	0	0	20	16	21	19	20	1	0	0	17	15	15	15	11	0	0	0	11	15	12	20	5	0	0	0	15	6	11	19	11	0	0	0	13	14	20	17	6	0	0	0	20	16	21	19	20	1	0	0	17	15	15	15	11	0	0	0	11	15	12	20	5	0	0	0	15	6	11	19	11	0	0	0	13	14	20	17	6	0	0	0	20	16	21	19	20	1	0	0	2.35626086E9	3.26660352E9	3.33137562E9	3.55559808E9	2.83291712E8	0.0	0.0	0.0	3.05097139E9	3.29089946E9	4.04520704E9	5.1079695E9	1.56537104E8	0.0	0.0	0.0	2.47995034E9	1.47315984E8	3.08473421E9	3.11806746E9	6.311529E8	0.0	0.0	0.0	1.9073961E9	2.82531866E9	3.31636173E9	1.92633101E9	2.1129832E8	0.0	0.0	0.0	1.82030131E9	2.31456358E9	3.61718221E9	3.18739712E9	1.15406298E9	7227678.5	0.0	0.0	9.3332589E8	1.31673254E9	1.36501299E9	1.28204339E9	1.51212032E8	0.0	0.0	0.0	1.23949248E9	1.24729651E9	1.36588646E9	1.95211405E9	1.96256528E8	0.0	0.0	0.0	1.01185882E9	5.3939624E7	1.16972966E9	9.9962541E8	6.4845606E8	0.0	0.0	0.0	7.5209709E8	1.15313651E9	1.22337946E9	7.1742886E8	2.08699136E8	0.0	0.0	0.0	6.1339392E8	7.491191E8	1.28621274E9	1.12351258E9	6.0212646E8	2.656798E7	0.0	0.0	
sp|P0AC69|GLRX4_ECOLI	P0AC69	GLRX4_ECOLI	grxD	115	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Glutaredoxin 4	1.0	0.999	7	240	240	240	14	10	10	11	3	0	0	0	14	12	7	9	2	0	0	0	16	5	11	12	5	0	0	0	14	10	10	11	2	0	0	0	14	11	11	9	7	0	0	0	14	10	10	11	3	0	0	0	14	12	7	9	2	0	0	0	16	5	11	12	5	0	0	0	14	10	10	11	2	0	0	0	14	11	11	9	7	0	0	0	14	10	10	11	3	0	0	0	14	12	7	9	2	0	0	0	16	5	11	12	5	0	0	0	14	10	10	11	2	0	0	0	14	11	11	9	7	0	0	0	2.79488538E9	3.34915584E9	1.76418125E9	1.16453466E9	3.324027E7	0.0	0.0	0.0	4.3116667E9	2.6886295E9	1.39342042E9	1.70647808E9	5645503.0	0.0	0.0	0.0	3.52017715E9	1.5277488E8	2.33427917E9	1.37188851E9	7.1204032E7	0.0	0.0	0.0	2.8116247E9	2.52473882E9	1.36252646E9	7.9392186E8	7702187.0	0.0	0.0	0.0	2.14089024E9	1.72647488E9	1.70954432E9	1.28547046E9	2.07733104E8	0.0	0.0	0.0	9.289424E8	1.16633536E9	6.0415987E8	4.37654528E8	2.1257194E7	0.0	0.0	0.0	1.41592282E9	9.0924147E8	4.65792768E8	5.8281747E8	8808899.0	0.0	0.0	0.0	1.16688218E9	5.1962924E7	8.0723629E8	4.61501312E8	5.6576416E7	0.0	0.0	0.0	9.7610445E8	8.7503302E8	5.14368128E8	3.3071792E8	1.2018024E7	0.0	0.0	0.0	7.009824E8	5.7966342E8	6.0849158E8	4.424152E8	9.3756392E7	0.0	0.0	0.0	
sp|P0AC84|GLO2_ECOLI	P0AC84	GLO2_ECOLI	gloB	251	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Hydroxyacylglutathione hydrolase GloB	1.0	0.999	1	19	19	19	0	0	0	1	1	0	0	0	0	0	0	1	2	0	0	0	1	0	1	0	2	0	0	0	1	1	0	2	2	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	0	0	0	1	0	1	0	2	0	0	0	1	1	0	2	2	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	0	0	0	1	0	1	0	2	0	0	0	1	1	0	2	2	0	0	0	0	1	0	0	3	0	0	0	0.0	0.0	0.0	0.0	1.3094755E7	0.0	0.0	0.0	3.850184E7	0.0	0.0	4.7066576E7	1.221492E7	0.0	0.0	0.0	2.2008042E7	0.0	1.0317077E7	0.0	5.806804E7	0.0	0.0	0.0	3.9660272E7	3.405184E7	0.0	5.715274E7	1.4123931E7	0.0	0.0	0.0	0.0	1.5158503E7	0.0	0.0	1.08975984E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3094755E7	0.0	0.0	0.0	3.850184E7	0.0	0.0	4.7066576E7	1.221492E7	0.0	0.0	0.0	2.2008042E7	0.0	1.0317077E7	0.0	4.0632036E7	0.0	0.0	0.0	3.9660272E7	3.405184E7	0.0	3.6799312E7	1.4123931E7	0.0	0.0	0.0	0.0	1.5158503E7	0.0	0.0	7.3211312E7	0.0	0.0	0.0	
sp|P0AC86|PHSG_ECOLI	P0AC86	PHSG_ECOLI	glgP	815	Escherichia coli (strain K12) OX=83333	3:Protein inferred from homology	Glycogen phosphorylase	1.0	0.9847	1	11	11	11	0	0	0	1	0	0	0	0	0	1	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P0AC92|GNSA_ECOLI	P0AC92	GNSA_ECOLI	gnsA	57	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Protein GnsA	0.98	0.999	2	16	16	22	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	1	1	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	1	1	1	0	2	0	0	0	2	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	1	2	1	0	0	0	1	0	2	2	0	0	0	0	1	2	1	0	2	0	0	0	8.6408392E7	0.0	0.0	1.02733704E8	1.6489493E7	0.0	0.0	0.0	0.0	9.4051832E7	0.0	1.34161488E8	0.0	0.0	0.0	0.0	9.4500456E7	0.0	7.9920448E7	9.6334976E7	3.8966124E7	0.0	0.0	0.0	7.9259664E7	0.0	8.4746704E7	8.0338944E7	0.0	0.0	0.0	0.0	7.329364E7	8.2115384E7	6.5972944E7	0.0	5.6359448E7	0.0	0.0	0.0	8.6408392E7	0.0	0.0	1.02733704E8	1.6489493E7	0.0	0.0	0.0	0.0	9.4051832E7	0.0	1.34161488E8	0.0	0.0	0.0	0.0	9.4500456E7	0.0	7.9920448E7	9.6334976E7	3.8966124E7	0.0	0.0	0.0	7.9259664E7	0.0	8.4746704E7	8.0338944E7	0.0	0.0	0.0	0.0	7.329364E7	8.2115384E7	6.5972944E7	0.0	5.6359448E7	0.0	0.0	0.0	
sp|P0ACA3|SSPA_ECOLI	P0ACA3	SSPA_ECOLI	sspA	212	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Stringent starvation protein A	1.0	0.999	5	71	71	71	5	5	5	1	0	0	0	0	5	3	3	2	0	0	0	0	4	3	3	0	0	0	0	0	7	5	6	1	0	0	0	0	3	6	3	1	0	0	0	0	5	5	5	1	0	0	0	0	5	3	3	2	0	0	0	0	4	3	3	0	0	0	0	0	7	5	6	1	0	0	0	0	3	6	3	1	0	0	0	0	5	5	5	1	0	0	0	0	5	3	3	2	0	0	0	0	4	3	3	0	0	0	0	0	7	5	6	1	0	0	0	0	3	6	3	1	0	0	0	0	6.2829696E8	8.0410445E8	4.79430496E8	0.0	0.0	0.0	0.0	0.0	1.13542822E9	6.6938221E8	5.6872666E8	4.9860276E7	0.0	0.0	0.0	0.0	5.6108006E8	2.9503014E7	4.22532224E8	0.0	0.0	0.0	0.0	0.0	7.1443034E8	5.22387328E8	3.95845568E8	0.0	0.0	0.0	0.0	0.0	3.26056384E8	3.70245568E8	5.30743104E8	0.0	0.0	0.0	0.0	0.0	3.56398592E8	4.36889536E8	2.43803824E8	0.0	0.0	0.0	0.0	0.0	6.5610035E8	4.39919328E8	3.11949088E8	9.7372392E7	0.0	0.0	0.0	0.0	3.82963584E8	1.8677176E7	2.50382832E8	0.0	0.0	0.0	0.0	0.0	4.53183712E8	3.44137248E8	2.26370496E8	0.0	0.0	0.0	0.0	0.0	2.17862768E8	2.32779776E8	3.19162144E8	0.0	0.0	0.0	0.0	0.0	
sp|P0ACA7|GSTB_ECOLI	P0ACA7	GSTB_ECOLI	gstB	208	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Glutathione S-transferase GstB	1.0	0.999	3	43	43	43	3	4	3	2	0	0	0	0	3	3	2	3	0	0	0	0	3	0	2	1	0	0	0	0	3	3	2	1	0	0	0	0	0	0	3	2	0	0	0	0	3	4	3	2	0	0	0	0	3	3	2	3	0	0	0	0	3	0	2	1	0	0	0	0	3	3	2	1	0	0	0	0	0	0	3	2	0	0	0	0	3	4	3	2	0	0	0	0	3	3	2	3	0	0	0	0	3	0	2	1	0	0	0	0	3	3	2	1	0	0	0	0	0	0	3	2	0	0	0	0	2.19086816E8	2.8473136E8	1.67479472E8	1.5186448E8	0.0	0.0	0.0	0.0	3.89712768E8	2.9489888E8	1.44850432E8	3.156448E8	0.0	0.0	0.0	0.0	1.38397392E8	0.0	1.23230784E8	4.1323784E7	0.0	0.0	0.0	0.0	1.41560832E8	1.49559408E8	1.24447904E8	4.3105356E7	0.0	0.0	0.0	0.0	0.0	0.0	1.701628E8	8.3741264E7	0.0	0.0	0.0	0.0	9.3365344E7	1.26229248E8	6.4918264E7	8.4363576E7	0.0	0.0	0.0	0.0	1.67031648E8	1.25688424E8	8.0262232E7	1.32551368E8	0.0	0.0	0.0	0.0	5.4160036E7	0.0	8.6430968E7	4.8707448E7	0.0	0.0	0.0	0.0	5.3807472E7	6.4428072E7	5.6773872E7	4.4887488E7	0.0	0.0	0.0	0.0	0.0	0.0	6.789824E7	5.8857884E7	0.0	0.0	0.0	0.0	
sp|P0ACB2|HEM2_ECOLI	P0ACB2	HEM2_ECOLI	hemB	324	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Delta-aminolevulinic acid dehydratase	1.0	0.999	8	55	55	55	1	5	0	6	0	0	0	0	1	3	7	2	0	0	0	0	1	2	5	3	0	0	0	0	1	2	3	2	0	0	0	0	0	3	4	4	0	0	0	0	1	5	0	6	0	0	0	0	1	3	7	2	0	0	0	0	1	2	5	3	0	0	0	0	1	2	3	2	0	0	0	0	0	3	4	4	0	0	0	0	1	5	0	6	0	0	0	0	1	3	7	2	0	0	0	0	1	2	5	3	0	0	0	0	1	2	3	2	0	0	0	0	0	3	4	4	0	0	0	0	6.1003388E7	3.51055232E8	0.0	3.57004832E8	0.0	0.0	0.0	0.0	6.164468E7	4.74215552E8	7.3373709E8	2.41978752E8	0.0	0.0	0.0	0.0	4.2779432E7	2.0673518E7	3.92600288E8	1.66345728E8	0.0	0.0	0.0	0.0	5.8641976E7	1.15231616E8	1.9983656E8	8.306036E7	0.0	0.0	0.0	0.0	0.0	1.1413016E8	3.99385408E8	2.79504768E8	0.0	0.0	0.0	0.0	7.6675208E7	1.07505744E8	0.0	9.8433024E7	0.0	0.0	0.0	0.0	7.7481248E7	1.41268208E8	1.43290752E8	1.62880544E8	0.0	0.0	0.0	0.0	5.37695E7	1.2384755E7	1.11731128E8	7.5256112E7	0.0	0.0	0.0	0.0	7.3707144E7	8.358456E7	9.8711416E7	5.1979732E7	0.0	0.0	0.0	0.0	0.0	4.6667792E7	1.23810552E8	7.5528936E7	0.0	0.0	0.0	0.0	
sp|P0ACC3|ERPA_ECOLI	P0ACC3	ERPA_ECOLI	erpA	114	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Iron-sulfur cluster insertion protein ErpA	1.0	0.999	6	116	116	116	1	2	2	3	9	2	3	3	1	1	2	2	6	2	2	3	4	2	1	3	10	3	2	1	1	1	3	4	9	1	2	2	2	1	2	1	12	2	1	2	1	2	2	3	9	2	3	3	1	1	2	2	6	2	2	3	4	2	1	3	10	3	2	1	1	1	3	4	9	1	2	2	2	1	2	1	12	2	1	2	1	2	2	3	9	2	3	3	1	1	2	2	6	2	2	3	4	2	1	3	10	3	2	1	1	1	3	4	9	1	2	2	2	1	2	1	12	2	1	2	1.213732E8	2.58422816E8	2.145672E8	2.25486992E8	1.82251472E8	4.672518E7	9.0821216E7	5.978412E7	1.74793408E8	1.57674432E8	1.53629936E8	3.13118656E8	1.11549848E8	1.0857878E7	4.4288656E7	6.324504E7	2.40381104E8	1.437423E7	1.16865608E8	2.43179216E8	4.73443488E8	1.2894792E8	4.269506E7	1.4827802E7	1.03568608E8	1.26434896E8	1.44522832E8	2.47896336E8	2.73215072E8	1.3058902E7	3.151374E7	1.8115094E7	7.9304792E7	1.12583144E8	2.49475904E8	1.212788E8	5.8701747E8	3.2623636E7	3.3871772E7	5.0422708E7	9.4581616E7	1.25620104E8	9.1927928E7	1.17692552E8	3.3793752E7	9.2134144E7	7.398948E7	5.7961308E7	1.3621E8	1.22869816E8	1.19718088E8	1.51024944E8	4.2040036E7	2.1409898E7	8.7329736E7	6.2238284E7	9.4072424E7	5913939.0	9.1069016E7	9.4772072E7	1.00880304E8	1.08219576E8	8.4187432E7	2.9237916E7	8.070716E7	9.8526008E7	1.12621264E8	8.7543104E7	7.4514576E7	2.5749944E7	6.2139764E7	3.57199E7	6.1799272E7	8.7731856E7	1.07880128E8	9.4508056E7	1.36955488E8	6.4328288E7	6.6789404E7	9.9425048E7	
sp|P0ACC7|GLMU_ECOLI	P0ACC7	GLMU_ECOLI	glmU	456	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Bifunctional protein GlmU	1.0	0.999	8	151	151	151	5	6	7	8	0	0	0	0	9	5	7	9	0	0	0	0	10	3	7	7	0	0	0	0	7	11	9	8	0	0	0	0	6	10	8	9	0	0	0	0	5	6	7	8	0	0	0	0	9	5	7	9	0	0	0	0	10	3	7	7	0	0	0	0	7	11	9	8	0	0	0	0	6	10	8	9	0	0	0	0	5	6	7	8	0	0	0	0	9	5	7	9	0	0	0	0	10	3	7	7	0	0	0	0	7	11	9	8	0	0	0	0	6	10	8	9	0	0	0	0	3.6122304E8	8.2976499E8	7.5689453E8	8.1655264E8	0.0	0.0	0.0	0.0	8.8142611E8	6.7730362E8	6.6230086E8	1.04810938E9	0.0	0.0	0.0	0.0	7.3850861E8	4.383662E7	6.7670259E8	6.1899296E8	0.0	0.0	0.0	0.0	6.5253658E8	9.2133875E8	9.707904E8	4.4879504E8	0.0	0.0	0.0	0.0	2.9180624E8	3.11399424E8	7.8000627E8	7.7396902E8	0.0	0.0	0.0	0.0	1.73780784E8	2.38957824E8	2.02230096E8	2.13562384E8	0.0	0.0	0.0	0.0	2.13665968E8	2.1195752E8	2.04985776E8	2.84056192E8	0.0	0.0	0.0	0.0	1.81889968E8	3.1232286E7	2.02928832E8	1.57613712E8	0.0	0.0	0.0	0.0	1.7755056E8	2.32969344E8	2.37110656E8	1.65483808E8	0.0	0.0	0.0	0.0	8.9923336E7	9.214684E7	2.04155056E8	2.00816608E8	0.0	0.0	0.0	0.0	
sp|P0ACD4|ISCU_ECOLI	P0ACD4	ISCU_ECOLI	iscU	128	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Iron-sulfur cluster assembly scaffold protein IscU	1.0	0.999	4	55	55	55	2	1	2	3	5	0	0	0	1	3	2	6	2	0	0	0	1	0	1	2	5	0	0	0	1	1	1	3	3	0	0	0	1	2	1	1	5	0	0	0	2	1	2	3	5	0	0	0	1	3	2	6	2	0	0	0	1	0	1	2	5	0	0	0	1	1	1	3	3	0	0	0	1	2	1	1	5	0	0	0	2	1	2	3	5	0	0	0	1	3	2	6	2	0	0	0	1	0	1	2	5	0	0	0	1	1	1	3	3	0	0	0	1	2	1	1	5	0	0	0	1.42577792E8	1.4344376E8	2.75559872E8	3.65050496E8	8.4712712E7	0.0	0.0	0.0	1.47191856E8	2.91639232E8	1.67871632E8	5.9528646E8	3.598872E7	0.0	0.0	0.0	0.0	0.0	9.4569168E7	1.08369744E8	1.2033224E8	0.0	0.0	0.0	0.0	7.9094184E7	1.00188104E8	1.88515264E8	4.4905656E7	0.0	0.0	0.0	3.459516E7	0.0	8.6014136E7	9.6205304E7	2.02640288E8	0.0	0.0	0.0	1.01907224E8	1.4344376E8	1.77431504E8	2.11090288E8	4.2298908E7	0.0	0.0	0.0	1.47191856E8	1.7288752E8	1.67871632E8	2.76226304E8	3.598872E7	0.0	0.0	0.0	0.0	0.0	9.4569168E7	1.08369744E8	8.3192648E7	0.0	0.0	0.0	0.0	7.9094184E7	1.00188104E8	1.09833928E8	3.2307592E7	0.0	0.0	0.0	3.459516E7	0.0	8.6014136E7	9.6205304E7	1.31567248E8	0.0	0.0	0.0	
sp|P0ACD8|MBHL_ECOLI	P0ACD8	MBHL_ECOLI	hyaB	597	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Hydrogenase-1 large chain	1.0	0.999	12	32	32	32	9	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3.92764E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6349427E8	1.08314784E8	0.0	0.0	0.0	0.0	0.0	0.0	1.8197152E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.40892896E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.40560288E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.711344E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32444456E8	3.8910132E7	0.0	0.0	0.0	0.0	0.0	0.0	7.2303592E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00210088E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8688236E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P0ACE0|MBHM_ECOLI	P0ACE0	MBHM_ECOLI	hybC	567	Escherichia coli (strain K12) OX=83333	1:Experimental evidence at protein level	Hydrogenase-2 large chain	0.94	0.9989	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1293472E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
