Protein ID,GO ID,Function,Link
P38801,GO:0003723|GO:0003725|GO:0071035|GO:0071039|GO:0071028|GO:0071051|GO:0000973|GO:0000460|GO:0000467|GO:0000178|GO:0005730|GO:0003690|GO:0003677|GO:0005634|GO:0030234|GO:0044877|GO:0010468|GO:0034475|GO:0034476,"RNA binding|double-stranded RNA binding|nuclear polyadenylation-dependent rRNA catabolic process|nuclear polyadenylation-dependent CUT catabolic process|nuclear mRNA surveillance|poly(A)-dependent snoRNA 3'-end processing|post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery|maturation of 5.8S rRNA|exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)|exosome (RNase complex)|nucleolus|double-stranded DNA binding|DNA binding|nucleus|enzyme regulator activity|protein-containing complex binding|regulation of gene expression|U4 snRNA 3'-end processing|U5 snRNA 3'-end processing",https://www.uniprot.org/uniprotkb/P38801
P38866,GO:0004497|GO:0004499|GO:0006457|GO:0050661|GO:0050660|GO:0005789|GO:0005829,"monooxygenase activity|N,N-dimethylaniline monooxygenase activity|protein folding|NADP binding|flavin adenine dinucleotide binding|endoplasmic reticulum membrane|cytosol",https://www.uniprot.org/uniprotkb/P38866
P38900,GO:0005737,cytoplasm,https://www.uniprot.org/uniprotkb/P38900
P38903,GO:0031578|GO:2000786|GO:0031107|GO:0031134|GO:0070199|GO:0008104|GO:0000159|GO:0051754|GO:0005737|GO:0003677|GO:0006281|GO:0005634|GO:0019888|GO:0005816|GO:0005935|GO:0000776|GO:0032186,"mitotic spindle orientation checkpoint signaling|positive regulation of autophagosome assembly|septin ring disassembly|sister chromatid biorientation|establishment of protein localization to chromosome|protein localization|protein phosphatase type 2A complex|meiotic sister chromatid cohesion, centromeric|cytoplasm|DNA binding|DNA repair|nucleus|protein phosphatase regulator activity|spindle pole body|cellular bud neck|kinetochore|cellular bud neck septin ring organization",https://www.uniprot.org/uniprotkb/P38903
P40013,GO:0031578|GO:0000922|GO:1904825|GO:0051010|GO:0051225|GO:0051233|GO:0051301|GO:0031110|GO:0031116|GO:0072686|GO:0035371|GO:0035372|GO:0030473|GO:0005881|GO:0005815|GO:0030543|GO:0007019|GO:0007020|GO:0007026|GO:0007064,mitotic spindle orientation checkpoint signaling|spindle pole|protein localization to microtubule plus-end|microtubule plus-end binding|spindle assembly|spindle midzone|cell division|regulation of microtubule polymerization or depolymerization|positive regulation of microtubule polymerization|mitotic spindle|microtubule plus-end|protein localization to microtubule|nuclear migration along microtubule|cytoplasmic microtubule|microtubule organizing center|2-micrometer plasmid partitioning|microtubule depolymerization|microtubule nucleation|negative regulation of microtubule depolymerization|mitotic sister chromatid cohesion,https://www.uniprot.org/uniprotkb/P40013
P40106,GO:0006970|GO:0008801|GO:0000121|GO:0005737|GO:0005634|GO:0005975|GO:0006114|GO:0046872,response to osmotic stress|beta-phosphoglucomutase activity|glycerol-1-phosphatase activity|cytoplasm|nucleus|carbohydrate metabolic process|glycerol biosynthetic process|metal ion binding,https://www.uniprot.org/uniprotkb/P40106
P40211,NA,NA,https://www.uniprot.org/uniprotkb/P40211
P40446,GO:0003824|GO:0016236,catalytic activity|macroautophagy,https://www.uniprot.org/uniprotkb/P40446
P40514,GO:0000324|GO:0005774,fungal-type vacuole|vacuolar membrane,https://www.uniprot.org/uniprotkb/P40514
P40578,GO:2001280|GO:0071279|GO:0048255|GO:0005789|GO:0005783|GO:0045944|GO:0005634|GO:0030466|GO:0010106|GO:0071456,positive regulation of unsaturated fatty acid biosynthetic process|cellular response to cobalt ion|mRNA stabilization|endoplasmic reticulum membrane|endoplasmic reticulum|positive regulation of transcription by RNA polymerase II|nucleus|silent mating-type cassette heterochromatin formation|cellular response to iron ion starvation|cellular response to hypoxia,https://www.uniprot.org/uniprotkb/P40578
P41811,GO:0006886|GO:0006890|GO:0006891|GO:0006888|GO:0043130|GO:0008298|GO:0000139|GO:0005198|GO:0030126|GO:0032511,"intracellular protein transport|retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum|intra-Golgi vesicle-mediated transport|endoplasmic reticulum to Golgi vesicle-mediated transport|ubiquitin binding|intracellular mRNA localization|Golgi membrane|structural molecule activity|COPI vesicle coat|late endosome to vacuole transport via multivesicular body sorting pathway",https://www.uniprot.org/uniprotkb/P41811
P42073,GO:0003723|GO:1903501|GO:1901901|GO:0003682|GO:0031124|GO:0031126|GO:0005634|GO:0005847|GO:0030846|GO:0005829,"RNA binding|positive regulation of mitotic actomyosin contractile ring assembly|regulation of protein localization to cell division site involved in cytokinesis|chromatin binding|mRNA 3'-end processing|sno(s)RNA 3'-end processing|nucleus|mRNA cleavage and polyadenylation specificity factor complex|termination of RNA polymerase II transcription, poly(A)-coupled|cytosol",https://www.uniprot.org/uniprotkb/P42073
P43604,GO:0005783|GO:0030968,endoplasmic reticulum|endoplasmic reticulum unfolded protein response,https://www.uniprot.org/uniprotkb/P43604
P43639,GO:0006974|GO:0000028|GO:0060962|GO:0051726|GO:0005730|GO:0005737|GO:0042790|GO:0006359|GO:0006356|GO:0005654|GO:0019887|GO:0030490|GO:0030291|GO:0005956|GO:0032040|GO:0034456|GO:0032545,DNA damage response|ribosomal small subunit assembly|regulation of ribosomal protein gene transcription by RNA polymerase II|regulation of cell cycle|nucleolus|cytoplasm|nucleolar large rRNA transcription by RNA polymerase I|regulation of transcription by RNA polymerase III|regulation of transcription by RNA polymerase I|nucleoplasm|protein kinase regulator activity|maturation of SSU-rRNA|protein serine/threonine kinase inhibitor activity|protein kinase CK2 complex|small-subunit processome|UTP-C complex|CURI complex,https://www.uniprot.org/uniprotkb/P43639
P47031,GO:0071218|GO:0005741|GO:0005737|GO:0005739|GO:0005634,cellular response to misfolded protein|mitochondrial outer membrane|cytoplasm|mitochondrion|nucleus,https://www.uniprot.org/uniprotkb/P47031
P47046,GO:0016020|GO:0000324|GO:0006312|GO:0005933|GO:0071944,membrane|fungal-type vacuole|mitotic recombination|cellular bud|cell periphery,https://www.uniprot.org/uniprotkb/P47046
P47057,GO:0006623|GO:0010009|GO:0034045|GO:0048471|GO:0000407|GO:0006886|GO:0016236|GO:0036010|GO:0042147|GO:0005769|GO:0015031|GO:0005829|GO:0061709|GO:0034727|GO:0034498|GO:0032456|GO:0032266|GO:0032258,"protein targeting to vacuole|cytoplasmic side of endosome membrane|phagophore assembly site membrane|perinuclear region of cytoplasm|phagophore assembly site|intracellular protein transport|macroautophagy|protein localization to endosome|retrograde transport, endosome to Golgi|early endosome|protein transport|cytosol|reticulophagy|piecemeal microautophagy of the nucleus|early endosome to Golgi transport|endocytic recycling|phosphatidylinositol-3-phosphate binding|cytoplasm to vacuole targeting by the Cvt pathway",https://www.uniprot.org/uniprotkb/P47057
P47087,NA,NA,https://www.uniprot.org/uniprotkb/P47087
P48232,GO:0032880|GO:0005768|GO:0031083|GO:0007032,regulation of protein localization|endosome|BLOC-1 complex|endosome organization,https://www.uniprot.org/uniprotkb/P48232
P48365,GO:0016192|GO:0032889|GO:0005737|GO:0005096|GO:0005829,"vesicle-mediated transport|regulation of vacuole fusion, non-autophagic|cytoplasm|GTPase activator activity|cytosol",https://www.uniprot.org/uniprotkb/P48365
P53011,GO:0034198|GO:0051028|GO:0031965|GO:1903432|GO:0006913|GO:0035859|GO:0005774|GO:1904263|GO:0005643|GO:0005635|GO:0015031|GO:0017056|GO:0031080,cellular response to amino acid starvation|mRNA transport|nuclear membrane|regulation of TORC1 signaling|nucleocytoplasmic transport|Seh1-associated complex|vacuolar membrane|positive regulation of TORC1 signaling|nuclear pore|nuclear envelope|protein transport|structural constituent of nuclear pore|nuclear pore outer ring,https://www.uniprot.org/uniprotkb/P53011
P53045,GO:0006696|GO:0000254|GO:0005789|GO:0005886|GO:0005506,ergosterol biosynthetic process|C-4 methylsterol oxidase activity|endoplasmic reticulum membrane|plasma membrane|iron ion binding,https://www.uniprot.org/uniprotkb/P53045
P53063,GO:0003723|GO:1904595|GO:0071035|GO:0000956|GO:0034353|GO:0000463|GO:0000466|GO:0000448|GO:0090730|GO:0006397|GO:0110103|GO:0110155|GO:0110152|GO:0000166|GO:1990174|GO:0005634|GO:0030846|GO:0005829|GO:0030234|GO:0031087|GO:0046872,"RNA binding|positive regulation of termination of RNA polymerase II transcription|nuclear polyadenylation-dependent rRNA catabolic process|nuclear-transcribed mRNA catabolic process|mRNA 5'-diphosphatase activity|maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)|maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)|cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)|Las1 complex|mRNA processing|RNA polymerase II termination complex|NAD-cap decapping|RNA NAD+-cap (NAD+-forming) hydrolase activity|nucleotide binding|phosphodiesterase decapping endonuclease activity|nucleus|termination of RNA polymerase II transcription, poly(A)-coupled|cytosol|enzyme regulator activity|deadenylation-independent decapping of nuclear-transcribed mRNA|metal ion binding",https://www.uniprot.org/uniprotkb/P53063
P53127,GO:0061630|GO:0036205|GO:0006979|GO:0004842|GO:0070211|GO:0048189|GO:0005737|GO:0003682|GO:0006355|GO:0006357|GO:0005634|GO:0034599|GO:0046872,ubiquitin protein ligase activity|histone catabolic process|response to oxidative stress|ubiquitin-protein transferase activity|Snt2C complex|Lid2 complex|cytoplasm|chromatin binding|regulation of DNA-templated transcription|regulation of transcription by RNA polymerase II|nucleus|cellular response to oxidative stress|metal ion binding,https://www.uniprot.org/uniprotkb/P53127
P53168,GO:1990758|GO:0000922|GO:1990976|GO:0051987|GO:0051301|GO:0031116|GO:0072686|GO:0042729|GO:0005737|GO:0008608|GO:0005874,mitotic sister chromatid biorientation|spindle pole|protein transport along microtubule to mitotic spindle pole body|positive regulation of attachment of spindle microtubules to kinetochore|cell division|positive regulation of microtubule polymerization|mitotic spindle|DASH complex|cytoplasm|attachment of spindle microtubules to kinetochore|microtubule,https://www.uniprot.org/uniprotkb/P53168
P53185,GO:0036396|GO:0016592|GO:0051321|GO:0005730|GO:0005737|GO:0045944|GO:0005667,RNA N6-methyladenosine methyltransferase complex|mediator complex|meiotic cell cycle|nucleolus|cytoplasm|positive regulation of transcription by RNA polymerase II|transcription regulator complex,https://www.uniprot.org/uniprotkb/P53185
P53192,GO:0000423|GO:0006890|GO:0043529|GO:0043495|GO:0031966|GO:0008320|GO:0045048|GO:0097051|GO:0000139|GO:0005739|GO:0005789|GO:0005783|GO:0071816,"mitophagy|retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum|GET complex|protein-membrane adaptor activity|mitochondrial membrane|protein transmembrane transporter activity|protein insertion into ER membrane|establishment of protein localization to endoplasmic reticulum membrane|Golgi membrane|mitochondrion|endoplasmic reticulum membrane|endoplasmic reticulum|tail-anchored membrane protein insertion into ER membrane",https://www.uniprot.org/uniprotkb/P53192
P53294,GO:0003723|GO:0000455|GO:0031119|GO:0005737|GO:0005739|GO:0160152|GO:0009982,RNA binding|enzyme-directed rRNA pseudouridine synthesis|tRNA pseudouridine synthesis|cytoplasm|mitochondrion|tRNA pseudouridine(31) synthase activity|pseudouridine synthase activity,https://www.uniprot.org/uniprotkb/P53294
P53309,GO:0048268|GO:0006897|GO:0006900|GO:0072583|GO:0000149|GO:0030136|GO:0005628|GO:0005886|GO:0005829|GO:0005546|GO:0005545|GO:0030276|GO:0005905|GO:0005935|GO:0032050,"clathrin coat assembly|endocytosis|vesicle budding from membrane|clathrin-dependent endocytosis|SNARE binding|clathrin-coated vesicle|prospore membrane|plasma membrane|cytosol|phosphatidylinositol-4,5-bisphosphate binding|1-phosphatidylinositol binding|clathrin binding|clathrin-coated pit|cellular bud neck|clathrin heavy chain binding",https://www.uniprot.org/uniprotkb/P53309
P53840,GO:0043596|GO:0043570|GO:0051321|GO:0000076|GO:0043111|GO:0003677|GO:0006281|GO:0006260|GO:0005634|GO:0031297|GO:0031298|GO:0005829|GO:0007064,nuclear replication fork|maintenance of DNA repeat elements|meiotic cell cycle|DNA replication checkpoint signaling|replication fork arrest|DNA binding|DNA repair|DNA replication|nucleus|replication fork processing|replication fork protection complex|cytosol|mitotic sister chromatid cohesion,https://www.uniprot.org/uniprotkb/P53840
P53942,GO:0003723|GO:0004523|GO:0043137|GO:0005737|GO:0006298|GO:0005634|GO:0046872|GO:0032299,"RNA binding|RNA-DNA hybrid ribonuclease activity|DNA replication, removal of RNA primer|cytoplasm|mismatch repair|nucleus|metal ion binding|ribonuclease H2 complex",https://www.uniprot.org/uniprotkb/P53942
P53973,GO:0004407|GO:0000118|GO:0000122|GO:0003682|GO:0045944|GO:0040029|GO:0070823|GO:0042802|GO:0010621,histone deacetylase activity|histone deacetylase complex|negative regulation of transcription by RNA polymerase II|chromatin binding|positive regulation of transcription by RNA polymerase II|epigenetic regulation of gene expression|HDA1 complex|identical protein binding|negative regulation of transcription by transcription factor localization,https://www.uniprot.org/uniprotkb/P53973
Q00776,GO:0048203|GO:0006886|GO:0006896|GO:0016192|GO:0035615|GO:0030136|GO:0030121|GO:0005829|GO:0005905,"vesicle targeting, trans-Golgi to endosome|intracellular protein transport|Golgi to vacuole transport|vesicle-mediated transport|clathrin adaptor activity|clathrin-coated vesicle|AP-1 adaptor complex|cytosol|clathrin-coated pit",https://www.uniprot.org/uniprotkb/Q00776
Q02197,GO:0016236|GO:0031417|GO:0005737|GO:0005829,macroautophagy|NatC complex|cytoplasm|cytosol,https://www.uniprot.org/uniprotkb/Q02197
Q02754,GO:0005737|GO:0006044,cytoplasm|N-acetylglucosamine metabolic process,https://www.uniprot.org/uniprotkb/Q02754
Q02889,GO:0045039|GO:0030150|GO:0005744|GO:0005743|GO:0005739,protein insertion into mitochondrial inner membrane|protein import into mitochondrial matrix|TIM23 mitochondrial import inner membrane translocase complex|mitochondrial inner membrane|mitochondrion,https://www.uniprot.org/uniprotkb/Q02889
Q03050,GO:0000324|GO:0009277|GO:0031505|GO:0005199,fungal-type vacuole|fungal-type cell wall|fungal-type cell wall organization|structural constituent of cell wall,https://www.uniprot.org/uniprotkb/Q03050
Q03533,GO:0004672|GO:0004674|GO:0004683|GO:0106310|GO:0005737|GO:0005634|GO:0005516|GO:0005524|GO:0034599,protein kinase activity|protein serine/threonine kinase activity|calcium/calmodulin-dependent protein kinase activity|protein serine kinase activity|cytoplasm|nucleus|calmodulin binding|ATP binding|cellular response to oxidative stress,https://www.uniprot.org/uniprotkb/Q03533
Q03677,GO:0010309|GO:0010308|GO:0006555|GO:0016151|GO:0005737|GO:0005634|GO:0005506|GO:0019509,acireductone dioxygenase [iron(II)-requiring] activity|acireductone dioxygenase (Ni2+-requiring) activity|methionine metabolic process|nickel cation binding|cytoplasm|nucleus|iron ion binding|L-methionine salvage from methylthioadenosine,https://www.uniprot.org/uniprotkb/Q03677
Q04018,GO:0016020|GO:0000324,membrane|fungal-type vacuole,https://www.uniprot.org/uniprotkb/Q04018
Q04338,GO:0010008|GO:0000329|GO:0061911|GO:0012507|GO:0048210|GO:0048280|GO:0000421|GO:0006886|GO:0006891|GO:0006897|GO:0006895|GO:0006896|GO:0016236|GO:0031902|GO:0006906|GO:0000139|GO:0000149|GO:0042144|GO:0042147|GO:0005794|GO:0005789|GO:0005774|GO:0031201|GO:0005829|GO:0005484|GO:0007036,"endosome membrane|fungal-type vacuole membrane|amphisome-lysosome fusion|ER to Golgi transport vesicle membrane|Golgi vesicle fusion to target membrane|vesicle fusion with Golgi apparatus|autophagosome membrane|intracellular protein transport|intra-Golgi vesicle-mediated transport|endocytosis|Golgi to endosome transport|Golgi to vacuole transport|macroautophagy|late endosome membrane|vesicle fusion|Golgi membrane|SNARE binding|vacuole fusion, non-autophagic|retrograde transport, endosome to Golgi|Golgi apparatus|endoplasmic reticulum membrane|vacuolar membrane|SNARE complex|cytosol|SNAP receptor activity|vacuolar calcium ion homeostasis",https://www.uniprot.org/uniprotkb/Q04338
Q04377,GO:2000779|GO:0000228|GO:0000077|GO:0070310|GO:0045184|GO:0005737|GO:0003684|GO:0006325|GO:0006281|GO:0005634|GO:0006139|GO:0007004,regulation of double-strand break repair|nuclear chromosome|DNA damage checkpoint signaling|ATR-ATRIP complex|establishment of protein localization|cytoplasm|damaged DNA binding|chromatin organization|DNA repair|nucleus|nucleobase-containing compound metabolic process|telomere maintenance via telomerase,https://www.uniprot.org/uniprotkb/Q04377
Q04867,GO:0008168|GO:0005634|GO:0032259,methyltransferase activity|nucleus|methylation,https://www.uniprot.org/uniprotkb/Q04867
Q05787,GO:0034099|GO:0000839|GO:0000838|GO:0000836|GO:0036503|GO:1905524|GO:0002235|GO:0005789|GO:0005783|GO:0030970,"luminal surveillance complex|Hrd1p ubiquitin ligase ERAD-L complex|Hrd1p ubiquitin ligase ERAD-M complex|Hrd1p ubiquitin ligase complex|ERAD pathway|negative regulation of protein autoubiquitination|detection of unfolded protein|endoplasmic reticulum membrane|endoplasmic reticulum|retrograde protein transport, ER to cytosol",https://www.uniprot.org/uniprotkb/Q05787
