Protein ID,GO ID,Function,Link
A0A558FEL9,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FEL9
A0A558F2U9,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F2U9
A0A558FHB8,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558FHB8
A0A558FI68,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FI68
A0A558F689,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558F689
A0A558FAF0,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FAF0
A0A558FGP1,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FGP1
A0A558F2Q9,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558F2Q9
A0A558F735,GO:0016787,hydrolase activity,https://www.uniprot.org/uniprotkb/A0A558F735
A0A558FCG9,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FCG9
A0A558FK84,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FK84
A0A558FKU0,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FKU0
A0A558FM01,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FM01
A0A558F4L2,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F4L2
A0A558F8X1,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F8X1
A0A558FFK1,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FFK1
A0A558F6A1,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558F6A1
A0A558F999,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F999
A0A558F9K4,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F9K4
A0A558FBX0,GO:0000036|GO:0005737,acyl carrier activity|cytoplasm,https://www.uniprot.org/uniprotkb/A0A558FBX0
A0A558FM67,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FM67
A0A558F122,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F122
A0A558F703,GO:0016787,hydrolase activity,https://www.uniprot.org/uniprotkb/A0A558F703
A0A558FFP6,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558FFP6
A0A558F1U2,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F1U2
A0A558F3D6,GO:0030170,pyridoxal phosphate binding,https://www.uniprot.org/uniprotkb/A0A558F3D6
A0A558FDA8,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FDA8
A0A558FGD7,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FGD7
A0A558F4W0,GO:0009236|GO:0051073|GO:0008818|GO:0005886,cobalamin biosynthetic process|adenosylcobinamide-GDP ribazoletransferase activity|cobalamin 5'-phosphate synthase activity|plasma membrane,https://www.uniprot.org/uniprotkb/A0A558F4W0
A0A558F1R9,GO:0003700,DNA-binding transcription factor activity,https://www.uniprot.org/uniprotkb/A0A558F1R9
A0A558FDF2,GO:0016491|GO:0046872,oxidoreductase activity|metal ion binding,https://www.uniprot.org/uniprotkb/A0A558FDF2
A0A558F1R4,GO:0005886,plasma membrane,https://www.uniprot.org/uniprotkb/A0A558F1R4
A0A558F222,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F222
A0A558FBV1,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FBV1
A0A558F0F6,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F0F6
A0A558F0F7,GO:0016787,hydrolase activity,https://www.uniprot.org/uniprotkb/A0A558F0F7
A0A558F6R6,GO:0006777|GO:0061799,Mo-molybdopterin cofactor biosynthetic process|cyclic pyranopterin monophosphate synthase activity,https://www.uniprot.org/uniprotkb/A0A558F6R6
A0A558F8V7,GO:0003677|GO:0006310|GO:0015074,DNA binding|DNA recombination|DNA integration,https://www.uniprot.org/uniprotkb/A0A558F8V7
A0A558FI38,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FI38
A0A558FHG0,GO:0004174|GO:0051539|GO:0046872,"electron-transferring-flavoprotein dehydrogenase activity|4 iron, 4 sulfur cluster binding|metal ion binding",https://www.uniprot.org/uniprotkb/A0A558FHG0
A0A558FFU7,GO:0016887|GO:0005524,ATP hydrolysis activity|ATP binding,https://www.uniprot.org/uniprotkb/A0A558FFU7
A0A558F9R0,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F9R0
A0A558FEQ4,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FEQ4
A0A558FKP1,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FKP1
A0A558F0Y3,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F0Y3
A0A558FI81,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FI81
A0A558FKP6,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FKP6
A0A558F6Q9,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F6Q9
A0A558FER5,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FER5
A0A558F413,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F413
A0A558F947,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558F947
A0A558FC36,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FC36
A0A558FEQ2,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FEQ2
A0A558F711,GO:0070402,NADPH binding,https://www.uniprot.org/uniprotkb/A0A558F711
A0A558F7E9,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F7E9
A0A558FKY1,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FKY1
A0A558FFJ3,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FFJ3
A0A558FKX7,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FKX7
A0A558F6L4,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F6L4
A0A558FG55,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FG55
A0A558F4V7,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F4V7
A0A558F8G4,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F8G4
A0A558FHC2,GO:0003700,DNA-binding transcription factor activity,https://www.uniprot.org/uniprotkb/A0A558FHC2
A0A558FM05,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558FM05
A0A558F2W0,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558F2W0
A0A558F3G3,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F3G3
A0A558F466,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F466
A0A558F1F6,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F1F6
A0A558F6N2,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F6N2
A0A558FFJ0,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FFJ0
A0A558FED5,GO:0015658|GO:0005886,branched-chain amino acid transmembrane transporter activity|plasma membrane,https://www.uniprot.org/uniprotkb/A0A558FED5
A0A558FFK8,GO:0003677,DNA binding,https://www.uniprot.org/uniprotkb/A0A558FFK8
A0A558FDK0,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558FDK0
A0A558FFJ9,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FFJ9
A0A558FEL0,GO:0003700,DNA-binding transcription factor activity,https://www.uniprot.org/uniprotkb/A0A558FEL0
A0A558F5T6,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F5T6
A0A558F6A0,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558F6A0
A0A558F770,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558F770
A0A558FJP8,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FJP8
A0A558FBL5,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FBL5
A0A558FFI8,GO:0016787,hydrolase activity,https://www.uniprot.org/uniprotkb/A0A558FFI8
A0A558FI06,GO:0016020|GO:0004866,membrane|endopeptidase inhibitor activity,https://www.uniprot.org/uniprotkb/A0A558FI06
A0A558FEP6,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FEP6
A0A558FKZ1,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FKZ1
A0A558FAU2,GO:0016020|GO:0004252|GO:0006508,membrane|serine-type endopeptidase activity|proteolysis,https://www.uniprot.org/uniprotkb/A0A558FAU2
A0A558F2D1,GO:0016787,hydrolase activity,https://www.uniprot.org/uniprotkb/A0A558F2D1
A0A558F8Y1,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558F8Y1
A0A558FFL4,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FFL4
A0A558FH51,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FH51
A0A558FLF2,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558FLF2
A0A558F120,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558F120
A0A558F2A0,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F2A0
A0A558FD80,GO:0006633|GO:0051287|GO:0004318|GO:0050343,fatty acid biosynthetic process|NAD binding|enoyl-[acyl-carrier-protein] reductase (NADH) activity|trans-2-enoyl-CoA reductase (NADH) activity,https://www.uniprot.org/uniprotkb/A0A558FD80
A0A558FEQ6,GO:0003677|GO:0006355,DNA binding|regulation of DNA-templated transcription,https://www.uniprot.org/uniprotkb/A0A558FEQ6
A0A558F0R2,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F0R2
A0A558F3T3,GO:0043739|GO:0006285,"G/U mismatch-specific uracil-DNA glycosylase activity|base-excision repair, AP site formation",https://www.uniprot.org/uniprotkb/A0A558F3T3
A0A558FD77,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FD77
A0A558FFM2,GO:0016887|GO:0005524,ATP hydrolysis activity|ATP binding,https://www.uniprot.org/uniprotkb/A0A558FFM2
A0A558FCJ5,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FCJ5
A0A558FFN0,GO:0016491,oxidoreductase activity,https://www.uniprot.org/uniprotkb/A0A558FFN0
A0A558FKY3,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558FKY3
A0A558FJV4,GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",https://www.uniprot.org/uniprotkb/A0A558FJV4
A0A558FKU5,GO:0008761,UDP-N-acetylglucosamine 2-epimerase activity,https://www.uniprot.org/uniprotkb/A0A558FKU5
A0A558FFL9,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FFL9
A0A558FI99,GO:0019867,outer membrane,https://www.uniprot.org/uniprotkb/A0A558FI99
A0A558FAN0,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FAN0
A0A558FEM5,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558FEM5
A0A558FDC6,GO:0003677|GO:0006355,DNA binding|regulation of DNA-templated transcription,https://www.uniprot.org/uniprotkb/A0A558FDC6
A0A558FFV5,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558FFV5
A0A558FFQ6,GO:0051537|GO:0046872|GO:0019439,"2 iron, 2 sulfur cluster binding|metal ion binding|obsolete aromatic compound catabolic process",https://www.uniprot.org/uniprotkb/A0A558FFQ6
A0A558F521,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F521
A0A558FI58,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FI58
A0A558F800,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F800
A0A558F830,GO:0019867,outer membrane,https://www.uniprot.org/uniprotkb/A0A558F830
A0A558F7W5,GO:0016020|GO:0016787,membrane|hydrolase activity,https://www.uniprot.org/uniprotkb/A0A558F7W5
A0A558F2D7,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F2D7
A0A558F1I9,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F1I9
A0A558F752,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F752
A0A558F018,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F018
A0A558FF13,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FF13
A0A558FI50,GO:0016874|GO:0005524|GO:0046872,ligase activity|ATP binding|metal ion binding,https://www.uniprot.org/uniprotkb/A0A558FI50
A0A558FMG8,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FMG8
A0A558FCK9,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FCK9
A0A558FFL2,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FFL2
A0A558F8R2,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558F8R2
A0A558FAN7,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FAN7
A0A558FEP7,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FEP7
A0A558FFM6,GO:0007165,signal transduction,https://www.uniprot.org/uniprotkb/A0A558FFM6
A0A558F2X6,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558F2X6
A0A558F4I4,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F4I4
A0A558FFK3,GO:0016887|GO:0006302,ATP hydrolysis activity|double-strand break repair,https://www.uniprot.org/uniprotkb/A0A558FFK3
A0A558FKW2,GO:0016757,glycosyltransferase activity,https://www.uniprot.org/uniprotkb/A0A558FKW2
A0A558FC30,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558FC30
A0A558FKC4,GO:0031640|GO:0042742,killing of cells of another organism|defense response to bacterium,https://www.uniprot.org/uniprotkb/A0A558FKC4
A0A558F9W0,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F9W0
A0A558FFY6,GO:0004180,carboxypeptidase activity,https://www.uniprot.org/uniprotkb/A0A558FFY6
A0A558FKL9,GO:0033990|GO:0019491,ectoine synthase activity|ectoine biosynthetic process,https://www.uniprot.org/uniprotkb/A0A558FKL9
A0A558F9T4,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F9T4
A0A558F3G4,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F3G4
A0A558F4K6,GO:0003677,DNA binding,https://www.uniprot.org/uniprotkb/A0A558F4K6
A0A558F688,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558F688
A0A558FE78,GO:0009279|GO:0015562,cell outer membrane|efflux transmembrane transporter activity,https://www.uniprot.org/uniprotkb/A0A558FE78
A0A558FCH3,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FCH3
A0A558FB86,GO:0016740,transferase activity,https://www.uniprot.org/uniprotkb/A0A558FB86
A0A558F2I0,GO:0016491|GO:0051536,oxidoreductase activity|iron-sulfur cluster binding,https://www.uniprot.org/uniprotkb/A0A558F2I0
A0A558F604,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F604
A0A558F617,GO:0016491,oxidoreductase activity,https://www.uniprot.org/uniprotkb/A0A558F617
A0A558FCK7,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FCK7
A0A558F4K4,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F4K4
A0A558FFZ0,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FFZ0
A0A558FGA9,GO:0016740,transferase activity,https://www.uniprot.org/uniprotkb/A0A558FGA9
A0A558FHK6,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FHK6
A0A558FKR3,GO:0009279|GO:0015562,cell outer membrane|efflux transmembrane transporter activity,https://www.uniprot.org/uniprotkb/A0A558FKR3
A0A558FLZ5,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558FLZ5
A0A558F1E6,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F1E6
A0A558F8P6,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F8P6
A0A558F1A4,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F1A4
A0A558F5T0,GO:0004803|GO:0003677|GO:0006313|GO:0015074,transposase activity|DNA binding|DNA transposition|DNA integration,https://www.uniprot.org/uniprotkb/A0A558F5T0
A0A558F4B9,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F4B9
A0A558F5Q9,GO:0000155,phosphorelay sensor kinase activity,https://www.uniprot.org/uniprotkb/A0A558F5Q9
A0A558FGH7,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FGH7
A0A558FI56,GO:0016757,glycosyltransferase activity,https://www.uniprot.org/uniprotkb/A0A558FI56
A0A558F4Q3,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F4Q3
A0A558F389,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F389
A0A558F700,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F700
A0A558F3E9,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558F3E9
A0A558FBR5,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FBR5
A0A558FHV2,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FHV2
A0A558F3L0,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F3L0
A0A558FJF5,GO:0003774|GO:0006935|GO:0005886|GO:0009425|GO:0071973,cytoskeletal motor activity|chemotaxis|plasma membrane|bacterial-type flagellum basal body|bacterial-type flagellum-dependent cell motility,https://www.uniprot.org/uniprotkb/A0A558FJF5
A0A558FG15,GO:0003824,catalytic activity,https://www.uniprot.org/uniprotkb/A0A558FG15
A0A558FGC6,GO:0004364,glutathione transferase activity,https://www.uniprot.org/uniprotkb/A0A558FGC6
A0A558F338,GO:0003729|GO:0016787,mRNA binding|hydrolase activity,https://www.uniprot.org/uniprotkb/A0A558F338
A0A558FMI0,GO:0004040,amidase activity,https://www.uniprot.org/uniprotkb/A0A558FMI0
A0A558F5M9,GO:0016740,transferase activity,https://www.uniprot.org/uniprotkb/A0A558F5M9
A0A558FCK0,GO:0016020|GO:0015628|GO:0015627,membrane|protein secretion by the type II secretion system|type II protein secretion system complex,https://www.uniprot.org/uniprotkb/A0A558FCK0
A0A558FA19,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558FA19
A0A558FFM9,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FFM9
A0A558FFU6,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558FFU6
A0A558FHC7,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FHC7
A0A558F3Z7,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F3Z7
A0A558FFP3,GO:0016887|GO:0005524,ATP hydrolysis activity|ATP binding,https://www.uniprot.org/uniprotkb/A0A558FFP3
A0A558FFQ8,GO:0016226,iron-sulfur cluster assembly,https://www.uniprot.org/uniprotkb/A0A558FFQ8
A0A558FK44,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FK44
A0A558FKX9,GO:0016020|GO:0016874,membrane|ligase activity,https://www.uniprot.org/uniprotkb/A0A558FKX9
A0A558FJQ0,GO:0003824,catalytic activity,https://www.uniprot.org/uniprotkb/A0A558FJQ0
A0A558F2Z4,GO:0016491,oxidoreductase activity,https://www.uniprot.org/uniprotkb/A0A558F2Z4
A0A558FAD2,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FAD2
A0A558FFZ4,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FFZ4
A0A558FJU5,GO:0008704|GO:0019439,5-carboxymethyl-2-hydroxymuconate delta-isomerase activity|obsolete aromatic compound catabolic process,https://www.uniprot.org/uniprotkb/A0A558FJU5
A0A558F9U9,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F9U9
A0A558FDF9,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FDF9
A0A558F1Z3,GO:0003700,DNA-binding transcription factor activity,https://www.uniprot.org/uniprotkb/A0A558F1Z3
A0A558FDG8,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558FDG8
A0A558FHF6,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FHF6
A0A558FI37,GO:0016491|GO:0046872,oxidoreductase activity|metal ion binding,https://www.uniprot.org/uniprotkb/A0A558FI37
A0A558F3B9,GO:0003677|GO:0045892|GO:0046872,DNA binding|negative regulation of DNA-templated transcription|metal ion binding,https://www.uniprot.org/uniprotkb/A0A558F3B9
A0A558FFM1,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FFM1
A0A558FEQ0,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FEQ0
A0A558FIK9,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FIK9
A0A558F3L7,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F3L7
A0A558FLE5,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FLE5
A0A558FK64,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FK64
A0A558FEM4,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558FEM4
A0A558FEQ1,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FEQ1
A0A558FKG2,GO:0003677,DNA binding,https://www.uniprot.org/uniprotkb/A0A558FKG2
A0A558F0F4,GO:0016020|GO:0022857,membrane|transmembrane transporter activity,https://www.uniprot.org/uniprotkb/A0A558F0F4
A0A558F2N4,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F2N4
A0A558FKI7,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FKI7
A0A558F773,GO:0005886,plasma membrane,https://www.uniprot.org/uniprotkb/A0A558F773
A0A558F8A1,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F8A1
A0A558FCK1,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FCK1
A0A558FKI2,GO:0016491|GO:0051537|GO:0046872,"oxidoreductase activity|2 iron, 2 sulfur cluster binding|metal ion binding",https://www.uniprot.org/uniprotkb/A0A558FKI2
A0A558FKK6,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FKK6
A0A558FCU3,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FCU3
A0A558F3U6,GO:0003700|GO:0003677,DNA-binding transcription factor activity|DNA binding,https://www.uniprot.org/uniprotkb/A0A558F3U6
A0A558FAV3,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FAV3
A0A558FLL8,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FLL8
A0A558F2V7,GO:0004803|GO:0003677|GO:0006313,transposase activity|DNA binding|DNA transposition,https://www.uniprot.org/uniprotkb/A0A558F2V7
A0A558F2X5,GO:0016779,nucleotidyltransferase activity,https://www.uniprot.org/uniprotkb/A0A558F2X5
A0A558F4K9,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups",https://www.uniprot.org/uniprotkb/A0A558F4K9
A0A558F4M5,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F4M5
A0A558F9U2,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F9U2
A0A558FAZ4,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FAZ4
A0A558FBT7,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FBT7
A0A558FIL6,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FIL6
A0A558F0W7,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F0W7
A0A558F3J8,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F3J8
A0A558FB64,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FB64
A0A558FH19,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FH19
A0A558F158,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F158
A0A558FBR8,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FBR8
A0A558FJM9,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FJM9
A0A558F310,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558F310
A0A558F488,GO:0016020|GO:0015297|GO:1902600,membrane|antiporter activity|proton transmembrane transport,https://www.uniprot.org/uniprotkb/A0A558F488
A0A558F843,GO:0003700,DNA-binding transcription factor activity,https://www.uniprot.org/uniprotkb/A0A558F843
A0A558FC63,GO:0016020|GO:0055085,membrane|transmembrane transport,https://www.uniprot.org/uniprotkb/A0A558FC63
A0A558F135,GO:0043708|GO:0016810|GO:0005975,"cell adhesion involved in biofilm formation|hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds|carbohydrate metabolic process",https://www.uniprot.org/uniprotkb/A0A558F135
A0A558F862,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F862
A0A558FAQ2,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FAQ2
A0A558FBG9,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558FBG9
A0A558FFX1,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A558FFX1
A0A558FKR0,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FKR0
A0A558F2W9,GO:0000155|GO:0005886|GO:0005524,phosphorelay sensor kinase activity|plasma membrane|ATP binding,https://www.uniprot.org/uniprotkb/A0A558F2W9
A0A558FM11,GO:0016020|GO:0016788,"membrane|hydrolase activity, acting on ester bonds",https://www.uniprot.org/uniprotkb/A0A558FM11
A0A558FBV3,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FBV3
A0A558F2E9,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F2E9
A0A558F791,GO:0033922,peptidoglycan beta-N-acetylmuramidase activity,https://www.uniprot.org/uniprotkb/A0A558F791
A0A558FB83,GO:0005886,plasma membrane,https://www.uniprot.org/uniprotkb/A0A558FB83
A0A558F2Z1,GO:0009055|GO:0016652|GO:0016655|GO:0010181,"electron transfer activity|oxidoreductase activity, acting on NAD(P)H as acceptor|oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor|FMN binding",https://www.uniprot.org/uniprotkb/A0A558F2Z1
A0A558FJS6,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FJS6
A0A558F291,NA,NA,https://www.uniprot.org/uniprotkb/A0A558F291
A0A558F208,GO:0003700,DNA-binding transcription factor activity,https://www.uniprot.org/uniprotkb/A0A558F208
A0A558F5S0,GO:0016491|GO:0051537,"oxidoreductase activity|2 iron, 2 sulfur cluster binding",https://www.uniprot.org/uniprotkb/A0A558F5S0
A0A558FFN3,NA,NA,https://www.uniprot.org/uniprotkb/A0A558FFN3
A0A558FFY8,GO:0043565|GO:0003700,sequence-specific DNA binding|DNA-binding transcription factor activity,https://www.uniprot.org/uniprotkb/A0A558FFY8
